Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
response to interleukin-4 (GO:0070670),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,XBP1,GO_Biological_Process_2018
regulation of leukocyte degranulation (GO:0043300),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,SYK,GO_Biological_Process_2018
negative regulation of lipid localization (GO:1905953),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,NFKBIA,GO_Biological_Process_2018
regulation of homotypic cell-cell adhesion (GO:0034110),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,SYK,GO_Biological_Process_2018
mitral valve morphogenesis (GO:0003183),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,SOX4,GO_Biological_Process_2018
positive regulation of protein homooligomerization (GO:0032464),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,RACK1,GO_Biological_Process_2018
negative regulation of transcription by competitive promoter binding (GO:0010944),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,CREB1,GO_Biological_Process_2018
positive regulation of vascular endothelial cell proliferation (GO:1905564),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,SP1,GO_Biological_Process_2018
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)",1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,B2M,GO_Biological_Process_2018
fatty acid homeostasis (GO:0055089),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,XBP1,GO_Biological_Process_2018
histone phosphorylation (GO:0016572),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,CDK2,GO_Biological_Process_2018
DNA topological change (GO:0006265),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,TOP1,GO_Biological_Process_2018
Golgi inheritance (GO:0048313),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,YWHAZ,GO_Biological_Process_2018
response to vitamin (GO:0033273),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,ALPL,GO_Biological_Process_2018
cyclic nucleotide catabolic process (GO:0009214),1/9,0.1678128638723428,0.2784118243514424,0,0,6.075682382133995,10.844520880520044,PDE3A,GO_Biological_Process_2018
regulation of mitotic cell cycle phase transition (GO:1901990),6/184,0.1695534875655214,0.2811163686346918,0,0,1.644571170459037,2.9184343583193546,PSMB4;PSMD4;TUBB;CDK2;RPS27A;PSMB8,GO_Biological_Process_2018
regulation of response to external stimulus (GO:0032101),4/107,0.1709875813744736,0.2831251754053581,0,0,1.89252427184466,3.342508897901572,BCL6;RELA;FOXP1;BRD4,GO_Biological_Process_2018
regulation of protein secretion (GO:0050708),4/107,0.1709875813744736,0.2831251754053581,0,0,1.89252427184466,3.342508897901572,TGFB2;ANKRD1;CLOCK;SLC25A4,GO_Biological_Process_2018
positive regulation of receptor activity (GO:2000273),2/37,0.1714136103549138,0.2836460587472403,0,0,2.780525941719972,4.903946506538714,MBD4;TAF1,GO_Biological_Process_2018
negative regulation of cysteine-type endopeptidase activity (GO:2000117),3/72,0.178149091683847,0.294598650070454,0,0,2.117206982543641,3.652466778625776,SRC;RAF1;KLF4,GO_Biological_Process_2018
B cell activation (GO:0042113),3/73,0.1832021320466543,0.294598650070454,0,0,2.0868542928393303,3.541736460323329,CD40;CD40LG;TCF3,GO_Biological_Process_2018
negative regulation of response to cytokine stimulus (GO:0060761),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,KLF4,GO_Biological_Process_2018
regulation of response to stress (GO:0080134),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,EIF4G1,GO_Biological_Process_2018
regulation of phospholipase C activity (GO:1900274),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,ESR1,GO_Biological_Process_2018
membrane raft organization (GO:0031579),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,FLOT1,GO_Biological_Process_2018
endothelium development (GO:0003158),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,JAG1,GO_Biological_Process_2018
negative regulation of cholesterol transport (GO:0032375),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,SREBF2,GO_Biological_Process_2018
dorsal/ventral axis specification (GO:0009950),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,SMAD2,GO_Biological_Process_2018
3'-UTR-mediated mRNA destabilization (GO:0061158),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,UPF1,GO_Biological_Process_2018
negative regulation of cytosolic calcium ion concentration (GO:0051481),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,SMAD3,GO_Biological_Process_2018
positive regulation of cytoplasmic transport (GO:1903651),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,VPS11,GO_Biological_Process_2018
gas transport (GO:0015669),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,MYC,GO_Biological_Process_2018
contractile actin filament bundle assembly (GO:0030038),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,SRC,GO_Biological_Process_2018
mesoderm morphogenesis (GO:0048332),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,SMAD2,GO_Biological_Process_2018
positive regulation of bone remodeling (GO:0046852),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,SYK,GO_Biological_Process_2018
hair cell differentiation (GO:0035315),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,CTNNB1,GO_Biological_Process_2018
positive regulation of glucose import in response to insulin stimulus (GO:2001275),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,PIK3R1,GO_Biological_Process_2018
regulation of amyloid-beta clearance (GO:1900221),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,SRF,GO_Biological_Process_2018
positive regulation of acrosome reaction (GO:2000344),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,CACNA1H,GO_Biological_Process_2018
"base-excision repair, AP site formation (GO:0006285)",1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,MBD4,GO_Biological_Process_2018
neuroepithelial cell differentiation (GO:0060563),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,SOX4,GO_Biological_Process_2018
positive regulation of intracellular steroid hormone receptor signaling pathway (GO:0033145),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,TAF1,GO_Biological_Process_2018
creatine metabolic process (GO:0006600),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,STAT5B,GO_Biological_Process_2018
androgen biosynthetic process (GO:0006702),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,MBD4,GO_Biological_Process_2018
positive regulation of fertilization (GO:1905516),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,CACNA1H,GO_Biological_Process_2018
regulation of granulocyte differentiation (GO:0030852),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,RUNX1,GO_Biological_Process_2018
telomere maintenance in response to DNA damage (GO:0043247),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,TERF2,GO_Biological_Process_2018
positive regulation of T cell apoptotic process (GO:0070234),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,TP53,GO_Biological_Process_2018
negative regulation of cell activation (GO:0050866),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,PDGFA,GO_Biological_Process_2018
regulation of histone phosphorylation (GO:0033127),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,CDK9,GO_Biological_Process_2018
regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002858),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,CADM3,GO_Biological_Process_2018
protein localization to synapse (GO:0035418),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,NRXN2,GO_Biological_Process_2018
regulation of establishment of protein localization to telomere (GO:0070203),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,TERF1,GO_Biological_Process_2018
cellular response to ATP (GO:0071318),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,TAF1,GO_Biological_Process_2018
central nervous system projection neuron axonogenesis (GO:0021952),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,GLI2,GO_Biological_Process_2018
insulin-like growth factor receptor signaling pathway (GO:0048009),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,PIK3R1,GO_Biological_Process_2018
cardiovascular system development (GO:0072358),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,TCF21,GO_Biological_Process_2018
cytochrome complex assembly (GO:0017004),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,COX10,GO_Biological_Process_2018
negative regulation of centrosome duplication (GO:0010826),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,BRCA1,GO_Biological_Process_2018
regulation of podosome assembly (GO:0071801),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,SRC,GO_Biological_Process_2018
positive regulation of bone resorption (GO:0045780),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,SYK,GO_Biological_Process_2018
negative regulation by host of viral process (GO:0044793),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,CCNK,GO_Biological_Process_2018
ceramide catabolic process (GO:0046514),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,NEU1,GO_Biological_Process_2018
negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,JUN,GO_Biological_Process_2018
negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,BRCA1,GO_Biological_Process_2018
negative regulation of embryonic development (GO:0045992),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,CTNNB1,GO_Biological_Process_2018
stress fiber assembly (GO:0043149),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,SRC,GO_Biological_Process_2018
positive regulation of lipid localization (GO:1905954),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,C3,GO_Biological_Process_2018
regulation of immunoglobulin production (GO:0002637),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,XBP1,GO_Biological_Process_2018
positive regulation of execution phase of apoptosis (GO:1900119),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,TP53,GO_Biological_Process_2018
glucocorticoid biosynthetic process (GO:0006704),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,CACNA1H,GO_Biological_Process_2018
Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation (GO:1904953),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,CTNNB1,GO_Biological_Process_2018
regulation of neuroblast proliferation (GO:1902692),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,CTNNB1,GO_Biological_Process_2018
negative regulation of endoplasmic reticulum unfolded protein response (GO:1900102),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,RACK1,GO_Biological_Process_2018
forelimb morphogenesis (GO:0035136),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,NIPBL,GO_Biological_Process_2018
thyroid hormone generation (GO:0006590),1/10,0.1846305881581038,0.294598650070454,0,0,5.400330851943755,9.123309603968655,DIO2,GO_Biological_Process_2018
regulation of type I interferon-mediated signaling pathway (GO:0060338),2/39,0.1859509489560836,0.2959632051865121,0,0,2.6299583165254807,4.4243061715815575,STAT1;STAT2,GO_Biological_Process_2018
"regulation of alternative mRNA splicing, via spliceosome (GO:0000381)",2/39,0.1859509489560836,0.2959632051865121,0,0,2.6299583165254807,4.4243061715815575,HNRNPL;DDX5,GO_Biological_Process_2018
positive regulation of peptide hormone secretion (GO:0090277),2/39,0.1859509489560836,0.2959632051865121,0,0,2.6299583165254807,4.4243061715815575,TCF7L2;SOX4,GO_Biological_Process_2018
positive regulation of reactive oxygen species metabolic process (GO:2000379),2/39,0.1859509489560836,0.2959632051865121,0,0,2.6299583165254807,4.4243061715815575,ITGAM;TP53,GO_Biological_Process_2018
translation (GO:0006412),7/232,0.1906514578737375,0.3032549751804137,0,0,1.5180184718723762,2.515824682586182,RPS14;RPS18;PPA1;RPS6;RPL38;RPS27A;EIF4G1,GO_Biological_Process_2018
intraciliary transport involved in cilium assembly (GO:0035735),2/40,0.193283776216351,0.3064842432838713,0,0,2.560617962817492,4.208620997929336,KIF3B;KIF3A,GO_Biological_Process_2018
regulation of cellular localization (GO:0060341),2/40,0.193283776216351,0.3064842432838713,0,0,2.560617962817492,4.208620997929336,KDM1A;PML,GO_Biological_Process_2018
negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059),2/40,0.193283776216351,0.3064842432838713,0,0,2.560617962817492,4.208620997929336,CBL;RPS27A,GO_Biological_Process_2018
regulation of release of cytochrome c from mitochondria (GO:0090199),2/40,0.193283776216351,0.3064842432838713,0,0,2.560617962817492,4.208620997929336,MOAP1;TP53,GO_Biological_Process_2018
positive regulation of cytokine biosynthetic process (GO:0042108),2/40,0.193283776216351,0.3064842432838713,0,0,2.560617962817492,4.208620997929336,EGR1;CD4,GO_Biological_Process_2018
positive regulation of GTPase activity (GO:0043547),6/192,0.1935802290960494,0.306763189943615,0,0,1.5731885232614686,2.583275030725241,AFDN;ARHGEF10;CD40;RACK1;HRAS;EZH2,GO_Biological_Process_2018
double-strand break repair via homologous recombination (GO:0000724),3/76,0.1985813113841052,0.3088853849680315,0,0,2.000785706965463,3.234383406988946,YY1;NIPBL;BRCA1,GO_Biological_Process_2018
negative regulation of cell projection organization (GO:0031345),2/41,0.2006531528904616,0.3088853849680315,0,0,2.494833524684271,4.007145396275821,HDAC2;FYN,GO_Biological_Process_2018
regulation of cellular metabolic process (GO:0031323),2/41,0.2006531528904616,0.3088853849680315,0,0,2.494833524684271,4.007145396275821,FLOT1;FOXM1,GO_Biological_Process_2018
gluconeogenesis (GO:0006094),2/41,0.2006531528904616,0.3088853849680315,0,0,2.494833524684271,4.007145396275821,MDH1;ENO2,GO_Biological_Process_2018
positive regulation of posttranscriptional gene silencing (GO:0060148),1/11,0.20110926636229,0.3088853849680315,0,0,4.860049627791564,7.79506715609744,STAT3,GO_Biological_Process_2018
formation of extrachromosomal circular DNA (GO:0001325),1/11,0.20110926636229,0.3088853849680315,0,0,4.860049627791564,7.79506715609744,TERF1,GO_Biological_Process_2018
negative regulation of morphogenesis of an epithelium (GO:1905331),1/11,0.20110926636229,0.3088853849680315,0,0,4.860049627791564,7.79506715609744,STAT1,GO_Biological_Process_2018
negative regulation of defense response to virus (GO:0050687),1/11,0.20110926636229,0.3088853849680315,0,0,4.860049627791564,7.79506715609744,MICB,GO_Biological_Process_2018
microtubule anchoring at microtubule organizing center (GO:0072393),1/11,0.20110926636229,0.3088853849680315,0,0,4.860049627791564,7.79506715609744,KIF3A,GO_Biological_Process_2018
